food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,servings_unit,unit_serving_energy_kj,unit_serving_energy_kcal,unit_serving_carb_g,unit_serving_protein_g,unit_serving_fat_g,unit_serving_freesugar_g,unit_serving_fibre_g,unit_serving_sfa_mg,unit_serving_mufa_mg,unit_serving_pufa_mg,unit_serving_cholesterol_mg,unit_serving_calcium_mg,unit_serving_phosphorus_mg,unit_serving_magnesium_mg,unit_serving_sodium_mg,unit_serving_potassium_mg,unit_serving_iron_mg,unit_serving_copper_mg,unit_serving_selenium_ug,unit_serving_chromium_mg,unit_serving_manganese_mg,unit_serving_molybdenum_mg,unit_serving_zinc_mg,unit_serving_vita_ug,unit_serving_vite_mg,unit_serving_vitd2_ug,unit_serving_vitd3_ug,unit_serving_vitk1_ug,unit_serving_vitk2_ug,unit_serving_folate_ug,unit_serving_vitb1_mg,unit_serving_vitb2_mg,unit_serving_vitb3_mg,unit_serving_vitb5_mg,unit_serving_vitb6_mg,unit_serving_vitb7_ug,unit_serving_vitb9_ug,unit_serving_vitc_mg,unit_serving_carotenoids_ug
ASC327,Queen of pudding,asc_manual,558.58251953125,132.919769287109,16.3495006561279,5.50762844085693,5.37955474853516,11.7702226638794,0.26707598567009,2784.52026367188,1526.60778808594,303.61474609375,60.5917129516602,78.2632675170898,84.3493118286133,9.24107456207275,85.5901794433594,107.574058532715,0.531020700931549,0.0455794334411621,9.55125045776367,0.00184190331492573,0.0528012290596962,0,0.4211665391922,50.2425193786621,0.378779739141464,0,0.238526478409767,0.153338447213173,2.2425172328949,14.3181581497192,0.0467536449432373,0.1048733741045,0.206722944974899,0.529662311077118,0.0517267845571041,4.17065238952637,14.3181581497192,2.49117422103882,125.599388122559,large slice,1819.58251953125,432.986114501953,53.2584991455078,17.9410991668701,17.5238990783691,38.3414993286133,0.870000004768372,9070.5751953125,4972.9248046875,989.025024414063,197.377502441406,254.942596435547,274.767883300781,30.1028003692627,278.809997558594,350.422515869141,1.72979998588562,0.148475006222725,31.1131992340088,0.00600000005215406,0.172000005841255,0,1.37195003032684,163.665008544922,1.23387503623962,0,0.776999950408936,0.499500006437302,7.30499982833862,46.6413993835449,0.152300000190735,0.34162500500679,0.673399984836578,1.7253749370575,0.168499991297722,13.5859003067017,46.6413993835449,8.11499977111816,409.140014648438
ASC328,Pineapple upside down pudding,asc_manual,1079.36291503906,257.733520507813,35.7317123413086,3.14742755889893,11.9131898880005,22.163423538208,0.801496684551239,7195.98583984375,3110.15942382813,541.769104003906,62.1328353881836,26.053882598877,81.3582763671875,10.2660427093506,74.5180511474609,81.0523834228516,0.680168390274048,0.0592142194509506,3.81861543655396,0.00175865297205746,0.436576247215271,0.00486435927450657,0.345275968313217,143.98503112793,0.456127226352692,1.03086996078491,0.0785781070590019,1.3882132768631,1.36669778823853,11.5510759353638,0.0515435002744198,0.0451824143528938,0.169317111372948,0.295603364706039,0.0566884949803352,1.99270343780518,11.5510759353638,7.22609901428223,150.343490600586,large slice,1442.29870605469,344.396423339844,47.7464981079102,4.20574998855591,15.918999671936,29.6158752441406,1.07099997997284,9615.6357421875,4155.95068359375,723.939025878906,83.0250015258789,34.8144989013672,108.714996337891,13.7180004119873,99.5747528076172,108.306251525879,0.908874988555908,0.0791250020265579,5.10262489318848,0.0023500001989305,0.583374977111816,0.00650000013411045,0.461374998092651,192.399993896484,0.609499990940094,1.37749993801117,0.104999996721745,1.85500001907349,1.82624995708466,15.4351243972778,0.0688749998807907,0.0603749975562096,0.226249992847443,0.395000010728836,0.0757500007748604,2.66275000572205,15.4351243972778,9.65587520599365,200.896499633789
ASC329,Date and nut pie,asc_manual,1348.64599609375,322.415985107422,46.8637161254883,3.92743372917175,13.3137168884277,31.1818580627441,4.13451337814331,5142.74267578125,2880.34326171875,4381.90283203125,18.8495559692383,34.6884956359863,77.2123870849609,40.6088485717773,3.86991143226624,291.154876708984,1.54247784614563,0.286504417657852,1.8482301235199,0.0079203536733985,0.740707993507385,0.396017700433731,0.745132744312286,84.7787628173828,0.598008871078491,6.31681394577026,0,9.91106128692627,0,14.257080078125,0.0893805325031281,0.0362831875681877,0.634513258934021,0.347566366195679,0.128539815545082,1.54159283638,14.257080078125,2.82964611053467,935.376098632813,bowl,3047.93994140625,728.660095214844,105.912002563477,8.87600040435791,30.0890007019043,70.4710006713867,9.3439998626709,11622.5986328125,6509.576171875,9903.099609375,42.5999984741211,78.39599609375,174.5,91.7760009765625,8.74600028991699,658.010009765625,3.48600006103516,0.647499978542328,4.17700004577637,0.0178999993950129,1.67400002479553,0.894999980926514,1.68400001525879,191.600006103516,1.35150003433228,14.2760000228882,0,22.3990001678467,0,32.2210006713867,0.201999992132187,0.0820000022649765,1.43400001525879,0.78549998998642,0.290499985218048,3.48399996757507,32.2210006713867,6.39499998092651,2113.94995117188
ASC330,Stewed apple with custard,asc_manual,392.169311523438,92.8726654052734,18.3597888946533,1.26984131336212,1.8204585313797,15.4606695175171,1.00723099708557,1011.55200195313,448.458557128906,153.562606811523,0,49.238094329834,38.2539672851563,6.11287450790405,16.6631393432617,82.7883605957031,0.180811285972595,0.038024690002203,0.506172835826874,0.0038800707552582,0.0519753098487854,0.295943558216095,0.170017644762993,0,0.130511462688446,0.514991223812103,0,1.34250450134277,0,3.59788370132446,0.0215520281344652,0.0423985905945301,0.118694886565208,0.152310401201248,0.0285008810460567,0.81834214925766,3.59788370132446,1.9753086566925,151.634918212891,piece,1111.80004882813,263.294006347656,52.0499992370606,3.59999990463257,5.16099977493286,43.830997467041,2.85549998283386,2867.75,1271.38000488281,435.350006103516,0,139.589996337891,108.449996948242,17.3299999237061,47.2399978637695,234.705001831055,0.512600004673004,0.107799999415874,1.43499994277954,0.0109999999403954,0.147349998354912,0.83899998664856,0.482000023126602,0,0.370000004768372,1.46000003814697,0,3.80599999427795,0,10.1999998092651,0.061099998652935,0.120200000703335,0.336499989032745,0.431800007820129,0.0807999968528748,2.3199999332428,10.1999998092651,5.59999990463257,429.885009765625
ASC331,Apple snowballs,asc_manual,428.909454345703,101.511199951172,24.580924987793,0.857533752918243,0.312215805053711,19.4036617279053,1.24759149551392,74.1811141967773,24.629093170166,135.838150024414,0,9.4253568649292,6.35364151000977,4.93406581878662,12.796724319458,70.0732192993164,0.176069363951683,0.035298652946949,1.61718690395355,0.00337186898104846,0.0240847785025835,0.1616570353508,0.0588053949177265,0,0.0722543373703957,0.703275561332703,0.0687861293554306,1.75818884372711,0,1.78928709030151,0.0157610792666674,0.0152986515313387,0.121078997850418,0.131791904568672,0.0192678235471249,0.449402689933777,1.78928709030151,1.71965324878693,110.443161010742,piece,1113.02001953125,263.421569824219,63.7875022888184,2.22530007362366,0.810200035572052,50.3525009155273,3.23749995231628,192.5,63.9124984741211,352.5,0,24.4588012695313,16.487699508667,12.8038997650146,33.2075004577637,181.839996337891,0.456900000572205,0.0916000008583069,4.19659996032715,0.0087500000372529,0.0625,0.41949999332428,0.152599990367889,0,0.1875,1.82500004768372,0.17849999666214,4.5625,0,4.6431999206543,0.0409000031650066,0.0397000014781952,0.314200013875961,0.342000007629395,0.0500000007450581,1.16619992256165,4.6431999206543,4.46250009536743,286.600006103516
ASC332,Hot orange souffle,asc_manual,754.475402832031,179.965225219727,18.768196105957,6.86934423446655,8.94762325286865,14.9257373809814,0.294344276189804,4449.16357421875,2758.38305664063,667.970886230469,160.475402832031,53.8131141662598,107.813934326172,9.9245080947876,58.7958183288574,114.959014892578,1.03090167045593,0.0547540970146656,16.830738067627,0.00270491815172136,0.0440983586013317,0.0057377046905458,0.650655746459961,128.262298583984,0.771311461925507,0.37278687953949,0.344262272119522,0.720491826534271,5.98770475387573,25.1336059570313,0.0479508191347122,0.113770492374897,0.137049183249474,0.748524606227875,0.0842622965574265,8.35475444793701,25.1336059570313,5.7467212677002,230.680328369141,bowl,920.4599609375,219.557586669922,22.8971996307373,8.38059997558594,10.9160995483398,18.209400177002,0.359099984169006,5427.9794921875,3365.22729492188,814.924499511719,195.779998779297,65.6520004272461,131.533004760742,12.1078996658325,71.7309036254883,140.25,1.25770008563995,0.0667999982833862,20.5334987640381,0.00329999998211861,0.0537999980151653,0.00700000021606684,0.793799996376038,156.479995727539,0.940999984741211,0.454800009727478,0.419999986886978,0.879000008106232,7.30499982833862,30.6630001068115,0.0584999993443489,0.138799995183945,0.167199999094009,0.9132000207901,0.102799996733665,10.1927995681763,30.6630001068115,7.01100015640259,281.429992675781
ASC333,Hot chocolate souffle,asc_manual,948.774658203125,226.091003417969,26.2114086151123,6.70042228698731,11.1046476364136,22.8830280303955,0.116619721055031,5879.19921875,3446.78759765625,689.070434570313,138.507049560547,60.1929588317871,116.290138244629,17.6354942321777,54.1052131652832,125.669013977051,1.07654929161072,0.123802818357944,14.9630279541016,0.00147887330967933,0.103380277752876,0.00457746488973498,0.730492949485779,111.781692504883,0.833802819252014,0.284366190433502,0.295774638652802,0.597887337207794,5.14436626434326,21.5482387542725,0.0411971807479858,0.11359154433012,0.138873234391212,0.689577460289002,0.0755633786320686,7.3998589515686,21.5482387542725,0.636971831321716,149.598587036133,bowl,1347.26000976563,321.049224853516,37.2201995849609,9.51459980010986,15.7685995101929,32.4939002990723,0.165600001811981,8348.462890625,4894.4384765625,978.47998046875,196.679992675781,85.4739990234375,165.13200378418,25.0424003601074,76.8293991088867,178.449996948242,1.52869999408722,0.175799995660782,21.2474994659424,0.00210000015795231,0.146799996495247,0.00650000013411045,1.03729999065399,158.729995727539,1.18400001525879,0.403800010681152,0.419999986886978,0.848999977111816,7.30499982833862,30.5984992980957,0.0584999993443489,0.161300003528595,0.197200000286102,0.979200005531311,0.107299998402596,10.5078001022339,30.5984992980957,0.904500007629395,212.429992675781
ASC334,Hot vanilla souffle,asc_manual,809.968627929688,192.932723999023,21.7711372375488,6.87443113327026,9.07364654541016,18.1701183319092,0.129882350564003,4571.3828125,2779.99096679688,649.803955078125,153.552947998047,63.19921875,113.068237304688,9.21756839752197,59.5877647399902,105.247062683105,0.928862750530243,0.0546352937817574,16.1941165924072,0.00164705887436867,0.0419215671718121,0.00509803928434849,0.661058843135834,122.72940826416,0.759215712547302,0.316705882549286,0.329411745071411,0.39529412984848,5.72941160202026,22.5870590209961,0.0412196069955826,0.119823530316353,0.109274506568909,0.732843160629273,0.0807294100522995,7.88847064971924,22.5870590209961,0.70941174030304,164.847061157227,bowl,1032.7099609375,245.989227294922,27.7581996917725,8.76490020751953,11.5689001083374,23.1669006347656,0.165600001811981,5828.5126953125,3544.48828125,828.5,195.779998779297,80.5790023803711,144.162002563477,11.7524003982544,75.9744033813477,134.190002441406,1.18430006504059,0.0696600005030632,20.6474990844727,0.00210000015795231,0.0534499995410442,0.00650000013411045,0.842850029468536,156.479995727539,0.967999994754791,0.403800010681152,0.419999986886978,0.504000008106232,7.30499982833862,28.7985000610352,0.0525549985468388,0.152775004506111,0.139324992895126,0.934374988079071,0.102930001914501,10.0578002929688,28.7985000610352,0.904500007629395,210.179992675781
ASC335,Plain burfi (Burfi),asc_manual,1705.5205078125,408.323944091797,30.884220123291,9.81615352630615,27.9637680053711,30.4261894226074,0.166417181491852,16689.73046875,7792.1357421875,1336.45556640625,38.124210357666,355.775238037109,284.644256591797,38.1228332519531,31.6549758911133,325.374694824219,1.49919521808624,0.065707728266716,25.9127216339111,0.0686104968190193,0.0788589119911194,0.018941568210721,1.42675924301147,142.888305664063,1.25203311443329,0.0893938690423966,0,0.107037082314491,0,54.9663696289063,0.0667718946933746,0.0727654695510864,0.298680990934372,0.218233272433281,0.0378819890320301,11.8476972579956,54.9663696289063,0.124800831079483,409.402526855469,burfi,742.839416503906,177.845504760742,13.4516220092773,4.27542543411255,12.1796197891235,13.2521266937256,0.0724830031394959,7269.2119140625,3393.86474609375,582.09326171875,16.6049995422363,154.957901000977,123.97679901123,16.604398727417,13.7873249053955,141.716949462891,0.652974486351013,0.0286190006881952,11.2862854003906,0.0298833008855581,0.0343470014631748,0.00824999995529652,0.621424973011017,62.2350006103516,0.545323014259338,0.0389354974031448,0,0.04662000015378,0,23.9406032562256,0.0290824994444847,0.0316930003464222,0.13009050488472,0.0950515046715736,0.0164994988590479,5.16026449203491,23.9406032562256,0.0543569996953011,178.315277099609
ASC336,Coconut burfi (Nariyal ki burfi),asc_manual,1956.5947265625,467.635467529297,32.1519813537598,8.8114538192749,34.6264305114746,31.5,3.49779748916626,22149.07421875,6369.1630859375,1095.02197265625,29.2599105834961,272.80615234375,254.625549316406,47.1960334777832,27.6255493164063,401.321594238281,1.82158589363098,0.240088105201721,25.3722476959229,0.0552863441407681,0.389867842197418,0.0110132154077291,1.36343610286713,109.665199279785,2.033127784729,0.0528634339570999,0,0.634361267089844,0,46.8656387329102,0.0572687238454819,0.0572687238454819,0.345814973115921,0.191629961133003,0.0594713650643826,9.2048454284668,46.8656387329102,0,344.057281494141,burfi,1110.36743164063,265.383117675781,18.2462501525879,5.00050020217896,19.6504993438721,17.8762493133545,1.98500001430511,12569.599609375,3614.5,621.424987792969,16.6049995422363,154.817504882813,144.5,26.783748626709,15.6774997711182,227.75,1.03375005722046,0.136250004172325,14.3987503051758,0.0313750021159649,0.221249997615814,0.00625000009313226,0.773749947547913,62.2350006103516,1.15380001068115,0.0299999993294477,0,0.360000014305115,0,26.5962505340576,0.0324999988079071,0.0324999988079071,0.19624999165535,0.108750000596046,0.0337500013411045,5.22374963760376,26.5962505340576,0,195.252502441406
ASC337,Bottle gourd burfi (Ghiya/Lauki burfi),asc_manual,1153.34838867188,275.955627441406,24.5095329284668,5.85823249816895,17.6797218322754,23.9168109893799,0.7348353266716,10775.6123046875,4726.01025390625,786.322326660156,26.4332752227783,215.850952148438,170.71403503418,24.4228763580322,18.1525115966797,229.636047363281,0.928942799568176,0.0623916797339916,16.2010402679443,0.0426343157887459,0.0727902948856354,0.000693240901455283,0.880415916442871,99.0710601806641,0.636256515979767,0.298093587160111,0,0.727902889251709,0,47.2235717773438,0.0485268644988537,0.0415944531559944,0.197573661804199,0.308492213487625,0.0277296360582113,7.95147275924683,47.2235717773438,1.50086653232574,299.012145996094,burfi,831.852478027344,199.033004760742,17.6774997711182,4.22525024414063,12.7515001296997,17.25,0.529999971389771,7771.91015625,3408.63500976563,567.135009765625,19.064998626709,155.682495117188,123.127502441406,17.6149997711182,13.0924997329712,165.625,0.669999957084656,0.0450000017881393,11.6850004196167,0.0307500008493662,0.0524999983608723,0.000500000023748726,0.634999990463257,71.4550018310547,0.45890000462532,0.215000003576279,0,0.524999976158142,0,34.060001373291,0.0350000001490116,0.0299999993294477,0.142499998211861,0.222499996423721,0.0199999995529652,5.73499965667725,34.060001373291,1.08249998092651,215.662506103516
ASC338,Chocolate burfi,asc_manual,1425.19226074219,339.329223632813,33.1538467407227,12.9976921081543,17.8638477325439,32.3769226074219,0,11144.9228515625,4918.46142578125,691.692321777344,3.7846155166626,466.476928710938,381.576934814453,57.0230751037598,39.3230743408203,449.038452148438,2.12307691574097,0.153461530804634,34.5923080444336,0.0915384665131569,0.0615384615957737,0,1.97846150398254,14.1846160888672,0.12738461792469,0.0923076868057251,0,0.0346153862774372,0,73.3769226074219,0.0883076936006546,0.0860000029206276,0.370000004768372,0.253846168518066,0.0477692298591137,15.6846151351929,73.3769226074219,0,175.738464355469,burfi,463.1875,110.282005310059,10.7750005722046,4.22424983978272,5.80575037002564,10.522500038147,0,3622.10009765625,1598.5,224.800003051758,1.23000001907349,151.604995727539,124.012496948242,18.5324993133545,12.7799997329712,145.9375,0.689999997615814,0.0498749986290932,11.2425003051758,0.0297500006854534,0.0199999995529652,0,0.64300000667572,4.6100001335144,0.0414000004529953,0.0299999993294477,0,0.0112500004470348,0,23.8474998474121,0.0286999996751547,0.0279500000178814,0.120250001549721,0.0825000032782555,0.0155249992385507,5.09749984741211,23.8474998474121,0,57.1149978637695
ASC339,Cashewnut burfi (Kaju burfi/Kaju katli),asc_manual,1763.93603515625,421.744781494141,37.9244194030762,5.47500038146973,28.4604644775391,31.4273262023926,1.12209296226501,11442.6748046875,12146.802734375,2890.81396484375,38.6162796020508,12.9476747512817,145.639541625977,89.8255844116211,4.22674417495728,186.046508789063,1.78779065608978,0.683139562606812,3.80232548713684,0.000581395404879004,0.517441868782044,0.0145348841324449,1.58139538764954,144.732559204102,1.36930227279663,1.11918604373932,0,0.531976759433746,0,7.32558155059814,0.177325591444969,0.00872092973440886,0.299418598413467,0.406976729631424,0.0465116277337074,0.75,7.32558155059814,0,297.372100830078,burfi,505.661651611328,120.900169372559,10.8716659545898,1.56950008869171,8.15866661071777,9.0091667175293,0.321666657924652,3280.2333984375,3482.08325195313,828.700012207031,11.0699996948242,3.71166682243347,41.75,25.75,1.21166670322418,53.3333320617676,0.512499988079071,0.195833325386047,1.0900000333786,0.000166666679433547,0.148333325982094,0.00416666688397527,0.453333348035812,41.4900016784668,0.392533332109451,0.320833325386047,0,0.152500003576279,0,2.10000014305115,0.0508333332836628,0.00249999994412065,0.0858333334326744,0.116666667163372,0.0133333327248693,0.214999988675118,2.10000014305115,0,85.2466659545898
ASC340,Gram flour burfi (Besan burfi),asc_manual,1768.64758300781,421.793060302734,46.58642578125,11.1939640045166,22.4055461883545,28.4379119873047,3.40831995010376,12686.642578125,5819.9560546875,1840.69982910156,40.1305046081543,160.707992553711,181.363784790039,35.667537689209,13.0188083648682,226.632949829102,1.47437191009521,0.13598695397377,11.6328382492065,0.0282055474817753,0.739216983318329,0.00848287157714367,1.06481242179871,150.407836914063,1.77897226810455,0.241370305418968,0,2.94360518455505,0,84.5082397460938,0.172528550028801,0.0809298530220985,0.723637819290161,0.481256127357483,0.161256119608879,7.42156600952148,84.5082397460938,0,359.539978027344,burfi,677.613098144531,161.599472045898,17.848424911499,4.28868770599365,8.58412456512451,10.8952751159668,1.30581259727478,4860.56982421875,2229.77075195313,705.218139648438,15.375,61.5712509155273,69.4850006103516,13.6651248931885,4.98783111572266,86.8287506103516,0.564868748188019,0.0521000027656555,4.45683145523071,0.0108062503859401,0.283212512731552,0.00325000006705523,0.40795624256134,57.625,0.681568741798401,0.0924749970436096,0,1.12776875495911,0,32.3772201538086,0.066100001335144,0.0310062505304813,0.277243733406067,0.184381246566772,0.0617812499403954,2.84338736534119,32.3772201538086,0,137.748748779297
ASC341,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),asc_manual,1796.18566894531,428.706634521484,52.8561744689941,6.71351385116577,21.8593215942383,33.2782363891602,4.67849826812744,13542.9287109375,4332.24951171875,903.063598632813,27.8741703033447,106.419418334961,133.311477661133,32.2861633300781,14.4017105102539,259.348175048828,1.72711217403412,0.2657251060009,12.4729261398315,0.0208659693598747,0.868931889533997,0.0441907569766045,1.16581451892853,104.471481323242,1.60704219341278,2.47105646133423,0,0.791212856769562,0,24.1478404998779,0.109853684902191,0.0381003655493259,0.474059164524078,0.306304275989532,0.0647847801446915,3.32019877433777,24.1478404998779,0.113876186311245,351.441162109375,ladoo,528.400390625,126.116561889648,15.5491857528687,1.97497582435608,6.43055725097656,9.78976345062256,1.37631666660309,3984.04736328125,1274.45751953125,265.662506103516,8.19999980926514,31.30637550354,39.217456817627,9.49791622161865,4.23668336868286,76.2948303222656,0.508080422878265,0.0781707912683487,3.6692750453949,0.00613833358511329,0.255621671676636,0.0130000002682209,0.342958331108093,30.7333316802979,0.472758322954178,0.726933300495148,0,0.232758328318596,0,7.1037917137146,0.0323166660964489,0.0112083330750465,0.139458328485489,0.090108335018158,0.019058333709836,0.976733326911926,7.1037917137146,0.033500000834465,103.386665344238
ASC342,Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),asc_manual,1942.70446777344,464.429748535156,50.9043312072754,5.67525768280029,27.0302410125732,27.3157405853272,6.69381427764893,17143.40625,4407.23388671875,941.522338867188,33.8144340515137,26.7216491699219,90.0797271728516,34.7670097351074,9.06017208099365,264.852233886719,1.82862544059753,0.360893487930298,9.06773185729981,0.00573883159086108,1.14357388019562,0.03848797082901,1.08216500282288,126.735389709473,2.12773180007935,2.96467328071594,0,1.02958762645721,0,14.3218212127686,0.110378004610538,0.0297938138246536,0.544089317321777,0.325326472520828,0.0719931274652481,0.512508571147919,14.3218212127686,0.138144329190254,402.219940185547,ladoo,706.658752441406,168.936325073242,18.516450881958,2.06437492370605,9.83225059509277,9.93610000610352,2.43487501144409,6235.9140625,1603.13122558594,342.478759765625,12.3000001907349,9.72000026702881,32.7664985656738,12.6464996337891,3.29563760757446,96.3399963378906,0.66516250371933,0.131274998188019,3.29838752746582,0.00208749994635582,0.415975004434586,0.0140000004321337,0.393637508153915,46.0999984741211,0.773962497711182,1.0783998966217,0,0.374512523412704,0,5.2095627784729,0.0401499979197979,0.0108374999836087,0.197912499308586,0.118337497115135,0.0261874999850988,0.186425000429153,5.2095627784729,0.0502500012516975,146.307495117188
ASC343,Gram flour ladoo (Besan ladoo),asc_manual,2001.49291992188,476.909484863281,62.6084403991699,8.93390083312988,22.7603912353516,37.7606735229492,4.4286527633667,12660.4091796875,5835.76513671875,1995.11706542969,52.3404273986816,25.3460998535156,88.2553176879883,26.7652473449707,5.48269510269165,142.255325317383,1.51421988010407,0.150921985507011,2.25787234306335,0.00170567375607789,0.885354578495026,0.0553191490471363,0.74095743894577,196.170211791992,2.15351057052612,0.80209219455719,0,3.31776595115662,0,70.3202514648438,0.1807801425457,0.0634042546153069,0.763404250144959,0.494326233863831,0.16836878657341,3.03014159202576,70.3202514648438,0,430.117034912109,ladoo,705.526245117188,168.110595703125,22.0694751739502,3.14920020103455,8.02303791046143,13.3106374740601,1.56110000610352,4462.79443359375,2057.10717773438,703.278747558594,18.4500007629395,8.93449974060059,31.1100006103516,9.43474960327148,1.93264997005463,50.1450004577637,0.533762514591217,0.0532000027596951,0.795899987220764,0.000601249979808927,0.312087506055832,0.0195000004023314,0.261187493801117,69.1500015258789,0.759112477302551,0.282737493515015,0,1.16951251029968,0,24.7878875732422,0.0637249946594238,0.022350000217557,0.26910001039505,0.17425000667572,0.059349998831749,1.06812500953674,24.7878875732422,0,151.616256713867
ASC344,Sesame ladoo (Til ke ladoo),asc_manual,1660.90905761719,396.957275390625,43.5,10.7045459747314,19.6409091949463,38.6318168640137,7.72272729873657,2954.19555664063,7338.94091796875,8468.2275390625,0,631.818176269531,376.604553222656,221.363632202148,18.5499992370605,430.909088134766,8.94090938568115,0.713636338710785,12.1545457839966,0.0118181817233562,1.11818182468414,0.114545457065105,3.73636364936829,0,0.590909063816071,28.731819152832,0,48.1818199157715,0,66.0909118652344,0.181818187236786,0.036363635212183,1.80000007152557,0.322727262973785,0.604545474052429,1.83636367321014,66.0909118652344,0,34.3409080505371,ladoo,456.75,109.16325378418,11.9625005722046,2.94375014305115,5.40124988555908,10.6237497329712,2.12374997138977,812.403747558594,2018.20874023438,2328.76245117188,0,173.75,103.566253662109,60.875,5.10124969482422,118.5,2.45875000953674,0.196250006556511,3.34249997138977,0.00325000006705523,0.307500004768372,0.0315000005066395,1.0275000333786,0,0.162499994039536,7.90125036239624,0,13.25,0,18.1749992370605,0.0500000007450581,0.00999999977648258,0.495000004768372,0.088749997317791,0.166249990463257,0.504999995231628,18.1749992370605,0,9.44375038146973
ASC345,Chenna murki,asc_manual,1066.0263671875,252.692657470703,36.0110969543457,10.4632453918457,8.19972229003906,35.5450744628906,0,4910.40234375,2385.57568359375,243.550628662109,0,266.851593017578,183.3564453125,15.3231630325317,11.39528465271,65.4535369873047,0.554785013198853,0.0887656062841415,12.8377246856689,0.0610263533890247,0.0721220523118973,0,1.54785025119782,0,0.0110956998541951,0.0721220523118973,0,0,0,51.7669906616211,0.0110956998541951,0.0554785020649433,0.0721220523118973,0.271844655275345,0.0221913997083902,11.6726770401001,51.7669906616211,0,107.628295898438,bowl,960.756225585938,227.7392578125,32.4550018310547,9.43000030517578,7.3899998664856,32.0349998474121,0,4425.5,2150,219.5,0,240.5,165.25,13.8100004196167,10.2700004577637,58.9899978637695,0.5,0.0799999982118607,11.5699996948242,0.0549999997019768,0.0649999976158142,0,1.39499998092651,0,0.00999999977648258,0.0649999976158142,0,0,0,46.6549987792969,0.00999999977648258,0.0500000007450581,0.0649999976158142,0.245000004768372,0.0199999995529652,10.5200004577637,46.6549987792969,0,97
ASC346,Milk cake,asc_manual,531.523803710938,127.408180236816,9.12880802154541,3.01261949539185,8.92724132537842,8.89878177642822,0.0617928616702557,5166.736328125,2264.40380859375,337.458648681641,11.5613574981689,104.942558288574,84.3864212036133,7.47606658935547,24.9730205535889,109.260223388672,0.195039168000221,0.0313315950334072,0.857267200946808,0.00348128797486424,0.00870322063565254,0,0.294604003429413,43.3315925598145,0.462175816297531,0,0,0,0,6.33159303665161,0.0270234998315573,0.0960400402545929,0.0726718902587891,0.299564838409424,0.0363359451293945,1.72323751449585,6.33159303665161,2.78503036499023,261.742401123047,slice,1526.80212402344,365.980010986328,26.2224998474121,8.65374946594238,25.6434993743897,25.5617504119873,0.177499994635582,14841.4501953125,6504.5,969.349975585938,33.2099990844727,301.447509765625,242.399993896484,21.4750003814697,71.7350006103516,313.850006103516,0.560249984264374,0.0900000035762787,2.46250009536743,0.00999999977648258,0.025000000372529,0,0.846249997615814,124.470001220703,1.32760000228882,0,0,0,0,18.1875,0.0776250064373016,0.275875002145767,0.208750009536743,0.860500037670136,0.104375004768372,4.94999980926514,18.1875,8,751.85498046875
ASC347,Ghujia/Lavang latika,asc_manual,3168.66674804688,768.978942871094,13.0048875808716,1.8633781671524,78.9301986694336,6.08268308639526,0.518872916698456,11406.5830078125,16215.6259765625,47734.15234375,4.62116479873657,31.0078773498535,36.1297988891602,7.24822759628296,3.27799320220947,54.2720718383789,0.442013144493103,0.0445303693413734,2.51244211196899,0.00632936786860228,0.0895992442965508,0.00845334958285093,0.219937384128571,17.319974899292,37.1935768127441,0.642717599868774,0,4.87747955322266,0,6.44041967391968,0.0201346278190613,0.0115403877571225,0.104984350502491,0.0870037600398064,0.0131590478122234,1.02992177009583,6.44041967391968,0.00577645562589169,72.6183471679688,gunjia,3373.57373046875,818.706237792969,13.8458700180054,1.98387670516968,84.0343551635742,6.47602987289429,0.552426695823669,12144.208984375,17264.236328125,50820.9609375,4.92000007629395,33.013053894043,38.466194152832,7.71694660186768,3.48996996879578,57.7816696166992,0.470596671104431,0.047410000115633,2.67491340637207,0.00673866691067815,0.0953933298587799,0.00899999961256981,0.234160006046295,18.4400005340576,39.5987586975098,0.684280037879944,0,5.19289016723633,0,6.85689973831177,0.0214366670697927,0.0122866667807102,0.111773334443569,0.092629998922348,0.0140100000426173,1.0965234041214,6.85689973831177,0.00614999979734421,77.3143310546875
